BOROUGH,BLOCK,LOT,POSTCODE,LATITUDE,LONGITUDE
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,629,39,10014,40.739356,-74.00284
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,1171,129,10069,40.778372,-73.988514
Manhattan,1171,129,10069,40.778372,-73.988514
Manhattan,1171,129,10069,40.778372,-73.988514
Manhattan,1171,129,10069,40.778372,-73.988514
Manhattan,1171,129,10069,40.778372,-73.988514
Manhattan,1171,129,10069,40.778372,-73.988514
Manhattan,1171,129,10069,40.778372,-73.988514
Manhattan,1171,129,10069,40.778372,-73.988514
Manhattan,735,6,10018,40.756094,-73.996802
Manhattan,735,6,10018,40.756094,-73.996802
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,33,11,10005,40.704932,-74.007488
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,175,31,10013,40.717744,-74.003297
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,491,36,10013,40.725616,-74.005253
Manhattan,353,30,10002,40.719143,-73.986984
Manhattan,353,30,10002,40.719143,-73.986984
Manhattan,353,30,10002,40.719143,-73.986984
Manhattan,353,30,10002,40.719143,-73.986984
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,215,27,10013,40.721647,-74.008298
Manhattan,39,38,10005,40.705431,-74.007055
Manhattan,39,38,10005,40.705431,-74.007055
Manhattan,39,38,10005,40.705431,-74.007055
Manhattan,39,38,10005,40.705431,-74.007055
Manhattan,39,38,10005,40.705431,-74.007055
Manhattan,39,38,10005,40.705431,-74.007055
Manhattan,39,38,10005,40.705431,-74.007055
Manhattan,379,25,10009,40.725172,-73.975875
Manhattan,1397,49,10021,40.764592,-73.966052
Manhattan,1397,49,10021,40.764592,-73.966052
Manhattan,1397,49,10021,40.764592,-73.966052
Manhattan,1150,59,10024,40.782705,-73.977294
Manhattan,1514,119,10028,40.779092,-73.95587
Manhattan,1514,119,10028,40.779092,-73.95587
Manhattan,1514,119,10028,40.779092,-73.95587
Manhattan,1514,119,10028,40.779092,-73.95587
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,149,31,10007,40.714879,-74.006345
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,435,24,10009,40.727268,-73.98454
Manhattan,761,22,10018,40.754384,-73.992742
Manhattan,761,22,10018,40.754384,-73.992742
Manhattan,761,22,10018,40.754384,-73.992742
Manhattan,761,22,10018,40.754384,-73.992742
Manhattan,761,22,10018,40.754384,-73.992742
Manhattan,761,22,10018,40.754384,-73.992742
Manhattan,761,22,10018,40.754384,-73.992742
Manhattan,761,22,10018,40.754384,-73.992742
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,1050,1,10036,40.758655,-73.995116
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,804,21,10001,40.746449,-73.991465
Manhattan,294,7502,10002,40.714406,-73.992793
Manhattan,1413,53,10021,40.774718,-73.959061
Manhattan,1413,53,10021,40.774718,-73.959061
Manhattan,1413,53,10021,40.774718,-73.959061
Manhattan,1413,53,10021,40.774718,-73.959061
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,1931,10,10027,40.809778,-73.95021
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,31,7501,10005,40.705486,-74.007874
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,1286,21,10022,40.758114,-73.975393
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,696,33,10001,40.748645,-74.00349
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,796,13,10011,40.741574,-73.995439
Manhattan,21,1,10006,40.706995,-74.012335
Manhattan,21,1,10006,40.706995,-74.012335
Manhattan,21,1,10006,40.706995,-74.012335
Manhattan,21,1,10006,40.706995,-74.012335
Manhattan,21,1,10006,40.706995,-74.012335
Manhattan,21,1,10006,40.706995,-74.012335
Manhattan,1289,14,10022,40.760107,-73.974768
Manhattan,1289,14,10022,40.760107,-73.974768
Manhattan,1289,14,10022,40.760107,-73.974768
Manhattan,1289,14,10022,40.760107,-73.974768
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,394,36,10009,40.726835,-73.976834
Manhattan,1292,52,10022,40.7618,-73.972706
Manhattan,1292,52,10022,40.7618,-73.972706
Manhattan,1292,52,10022,40.7618,-73.972706
Manhattan,1292,52,10022,40.7618,-73.972706
Manhattan,1292,52,10022,40.7618,-73.972706
Manhattan,1292,52,10022,40.7618,-73.972706
Manhattan,1292,52,10022,40.7618,-73.972706
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1392,28,10021,40.77476,-73.962494
Manhattan,1166,60,10023,40.781366,-73.982141
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,4,7501,10004,40.70254,-74.012562
Manhattan,1018,56,10036,40.759919,-73.986348
Manhattan,1018,56,10036,40.759919,-73.986348
Manhattan,1018,56,10036,40.759919,-73.986348
Manhattan,1018,56,10036,40.759919,-73.986348
Manhattan,763,12,10018,40.755877,-73.992453
Manhattan,763,12,10018,40.755877,-73.992453
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,1387,37,10021,40.771621,-73.96346
Manhattan,865,7,10016,40.748882,-73.983524
Manhattan,865,7,10016,40.748882,-73.983524
Manhattan,865,7,10016,40.748882,-73.983524
Manhattan,1727,69,10037,40.810334,-73.941753
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,1973,1,10027,40.809914,-73.960607
Manhattan,525,34,10012,40.727631,-74.000332
Manhattan,525,34,10012,40.727631,-74.000332
Manhattan,525,34,10012,40.727631,-74.000332
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,803,49,10001,40.74635,-73.991274
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,1704,1,10029,40.792132,-73.938046
Manhattan,588,37,10014,40.732022,-74.004561
Manhattan,890,24,10016,40.746672,-73.979515
Manhattan,890,24,10016,40.746672,-73.979515
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,69,6,10038,40.706768,-74.006741
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,844,40,10003,40.737827,-73.992278
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,179,47,10013,40.718573,-74.007709
Manhattan,1838,33,10025,40.795873,-73.961626
Manhattan,1838,33,10025,40.795873,-73.961626
Manhattan,1838,33,10025,40.795873,-73.961626
